header,link,time
ชัวร์ก่อนแชร์ : โค้งปิ้งงู ถนนที่สวยที่สุดในไทย จริงหรือ ?,https://tna.mcot.net/tna-86415,11/01/2560 13:24
ชัวร์ก่อนแชร์ : เตือนชอบกินซูชิ เสี่ยงพยาธิตัวตืด จริงหรือ ?,https://tna.mcot.net/tna-85368,15/01/2560 12:44
ชัวร์ก่อนแชร์ : NASA เตือนไทยน้ำท่วมใหญ่ จริงหรือ ?,https://tna.mcot.net/tna-85043,16/01/2560 13:30
ชัวร์ก่อนแชร์ : แชร์วิธีหยุดรถเกียร์ออโต้ที่คันเร่งค้าง จริงหรือ?,https://tna.mcot.net/tna-84727,17/01/2560 13:29
ชัวร์ก่อนแชร์ : แจกสติกเกอร์ไลน์ฟรี มีจริงหรือ?,https://tna.mcot.net/tna-84424,18/01/2560 12:37
ชัวร์ก่อนแชร์ : ถั่วเหลือง-เต้าหู้ อันตรายทำลายสมอง จริงหรือ?,https://tna.mcot.net/tna-84088,19/01/2560 13:19
ชัวร์ก่อนแชร์ : มือซ้ายจับหูขวากระตุ้นสมอง ป้องกันอัลไซเมอร์ จริงหรือ?,https://tna.mcot.net/tna-83589,21/01/2560 13:21
ชัวร์ก่อนแชร์ : เตือนภัยโนโรไวรัสระบาด จริงหรือ?,https://tna.mcot.net/tna-83401,22/01/2560 13:13
ชัวร์ก่อนแชร์ : ขี้เถ้าผสมน้ำมันรักษาแผลไฟไหม้-น้ำร้อนลวกจริงหรือ?,https://tna.mcot.net/tna-83076,23/01/2560 13:23
ชัวร์ก่อนแชร์ : เตือนปี 2563 กรุงเทพฯ จมบาดาลจริงหรือ?,https://tna.mcot.net/tna-82753,24/01/2560 13:13
ชัวร์ก่อนแชร์ : ทุกบ้านเตรียมจ่ายค่าเก็บขยะ 150 บาท จริงหรือ?,https://tna.mcot.net/tna-81804,27/01/2560 13:01
ชัวร์ก่อนแชร์ : น้ำมันอเนกประสงค์ล้างคราบยางมะตอยได้จริงหรือ?,https://tna.mcot.net/tna-81189,30/01/2560 13:55
ชัวร์ก่อนแชร์ : ดร.สาวไทย รักษาโรคร้ายหายขาดจริงหรือ?,https://tna.mcot.net/tna-80871,31/01/2560 14:04
ชัวร์ก่อนแชร์ : แก๊งแทงหม้อน้ำรถมีจริงหรือ?,https://tna.mcot.net/tna-80240,02/02/2560 14:41
ชัวร์ก่อนแชร์ : กินลิ้นจี่ตอนท้องว่างทำให้ตายได้จริงหรือ?,https://tna.mcot.net/tna-79945,03/02/2560 13:49
ชัวร์ก่อนแชร์ : คีโมและมะเร็งที่หมอไม่ได้บอก จริงหรือ?,https://tna.mcot.net/tna-79772,04/02/2560 13:48
ชัวร์ก่อนแชร์ : เตือนภัยชายแปลกหน้าจ้องขโมยรถ จริงหรือ ?,https://tna.mcot.net/tna-77727,11/02/2560 14:11
ชัวร์ก่อนแชร์ : ดื่มโกโก้ช่วยบำรุงสมอง จริงหรือ?,https://tna.mcot.net/tna-77322,13/02/2560 13:10
ชัวร์ก่อนแชร์ : อาหารคู่ประโยชน์อลังการ จริงหรือ?,https://tna.mcot.net/tna-76995,14/02/2560 13:37
ชัวร์ก่อนแชร์ : กินปูแล้วห้ามกินนมเปรี้ยวและกล้วย จริงหรือ?,https://tna.mcot.net/tna-76681,15/02/2560 13:41
ชัวร์ก่อนแชร์ : ปลาที่อาศัยอยู่ในดิน มีจริงหรือ?,https://tna.mcot.net/tna-71565,16/02/2560 14:39
ชัวร์ก่อนแชร์ : วิธีแก้สำลักเมื่ออยู่คนเดียว ใช้ได้จริงหรือ?,https://tna.mcot.net/tna-71262,17/02/2560 13:56
ชัวร์ก่อนแชร์ : งูกินคนจริงหรือ?,https://tna.mcot.net/tna-70871,19/02/2560 13:07
ชัวร์ก่อนแชร์ : น้ำต้มใบยอ-มะตูม-หัวปลีย่าง รักษาเบาหวานหายขาดจริงหรือ?,https://tna.mcot.net/tna-70554,20/02/2560 13:47
ชัวร์ก่อนแชร์ : ตัดงบบัตรทอง 30 บาทรักษาทุกโรค จริงหรือ?,https://tna.mcot.net/tna-70235,21/02/2560 13:43
ชัวร์ก่อนแชร์ : เตือนดื่มน้ำเย็นทำให้ไขมันจับตัวเป็นก้อนในร่างกายจริงหรือ?,https://tna.mcot.net/tna-69938,22/02/2560 13:51
ชัวร์ก่อนแชร์ : สัตว์พันธุ์ใหม่วัวผสมหมู มีจริงหรือ?,https://tna.mcot.net/tna-76147,23/02/2560 13:58
ชัวร์ก่อนแชร์ : ใช้เข็มฉีดยาซ้ำได้จริงหรือ?,https://tna.mcot.net/tna-75832,24/02/2560 14:04
ชัวร์ก่อนแชร์ : เตือน! เส้นก๋วยเตี๋ยวปลอมจากพลาสติก จริงหรือ?,https://tna.mcot.net/tna-75648,25/02/2560 13:37
ชัวร์ก่อนแชร์ : 20 ประโยชน์ของกาแฟ จริงหรือ?,https://tna.mcot.net/tna-75433,26/02/2560 13:14
ชัวร์ก่อนแชร์ : เตือนสาหร่ายปลอมทำจากถุงดำ-ถุงยาง จริงหรือ?,https://tna.mcot.net/tna-73775,27/02/2560 13:55
ชัวร์ก่อนแชร์ : ต้องสำแดงสิ่งของก่อนออกนอกประเทศทุกคนจริงหรือ?,https://tna.mcot.net/tna-73174,01/03/2560 13:54
ชัวร์ก่อนแชร์ : น้ำอัดลมอันตรายจริงหรือ?,https://tna.mcot.net/tna-72874,02/03/2560 13:46
ชัวร์ก่อนแชร์ : ฝากเงินสดที่ตู้รับฝาก เสี่ยงเงินหายจริงหรือ?,https://tna.mcot.net/tna-72610,03/03/2560 14:39
ชัวร์ก่อนแชร์ : มะเขือรักษาเบาหวานในเด็ก จริงหรือ ?,https://tna.mcot.net/tna-72445,04/03/2560 13:24
ชัวร์ก่อนแชร์ : แคบหมูไขมันต่ำกว่ามันฝรั่งทอด จริงหรือ ?,https://tna.mcot.net/tna-72227,05/03/2560 13:17
ชัวร์ก่อนแชร์ : สนช.แอบผ่าน พ.ร.บ.7 ฉบับยกเลิกสวัสดิการจริงหรือ?,https://tna.mcot.net/tna-74849,07/03/2560 14:03
ชัวร์ก่อนแชร์ : สาวน้อยประแป้ง มีพิษถึงตาย จริงหรือ ?,https://tna.mcot.net/tna-90839,11/03/2560 14:42
ชัวร์ก่อนแชร์ : เตือนคลื่นความร้อนจาก Equinox จริงหรือ?,https://tna.mcot.net/tna-90321,13/03/2560 15:46
ชัวร์ก่อนแชร์ : ฟอกไตฟรี มีจริงหรือ?,https://tna.mcot.net/tna-89755,15/03/2560 13:17
ชัวร์ก่อนแชร์ : เตือนคลื่นความร้อนจาก Equinox จริงหรือ?,https://tna.mcot.net/tna-89444,16/03/2560 14:33
ชัวร์ก่อนแชร์ : สนช.เป็นมุสลิมจำนวนมาก จริงหรือ ?,https://tna.mcot.net/tna-88973,18/03/2560 13:05
ชัวร์ก่อนแชร์ : ดูรหัสบาร์โค้ดผลไม้บ่งบอกว่าเป็น GMO จริงหรือ?,https://tna.mcot.net/tna-93635,19/03/2560 13:24
ชัวร์ก่อนแชร์ : พริก-ไข่-เกลือ รักษาเบาหวาน จริงหรือ?,https://tna.mcot.net/tna-93862,20/03/2560 13:35
ชัวร์ก่อนแชร์ : ม.44 ต้องจ่ายค่าปรับใบสั่งภายใน 15 วัน ฝ่าฝืนต่อทะเบียนไม่ได้ จร,https://tna.mcot.net/tna-94571,23/03/2560 02:25
ชัวร์ก่อนแชร์ : แชร์คำแนะนำเลือกใช้ยาสีฟันจริงหรือ?,https://tna.mcot.net/tna-94812,23/03/2560 13:55
ชัวร์ก่อนแชร์ : คลิปลอดช่องปลอม จริงหรือ ?,https://tna.mcot.net/tna-95285,25/03/2560 14:52
ชัวร์ก่อนแชร์ : คลิปเตือนภัยวุ้นเส้นผสมพลาสติก จริงหรือ?,https://tna.mcot.net/tna-95460,26/03/2560 13:10
ชัวร์ก่อนแชร์ : สูตรน้ำยาเคลือบยางดำนาน ใช้ได้จริงหรือ ?,https://tna.mcot.net/tna-95751,27/03/2560 12:26
ชัวร์ก่อนแชร์ : กล้วยมีรอยห้ามกิน อันตรายถึงชีวิต จริงหรือ?,https://tna.mcot.net/tna-96631,28/03/2560 12:08
ชัวร์ก่อนแชร์ : คำเตือนมิจฉาชีพอ้างเป็นไปรษณีย์ มีจริงหรือ?,https://tna.mcot.net/tna-96922,29/03/2560 12:51
ชัวร์ก่อนแชร์ : เหตุผล 9 ประการที่ทุกคนควรเลิกบริโภคไข่ในทันที จริงหรือ?,https://tna.mcot.net/tna-97213,30/03/2560 12:34
แจก E-Book 99 เรื่องมั่ว ชัวร์ก่อนแชร์,https://tna.mcot.net/tna-97699,01/04/2560 13:53
ชัวร์ก่อนแชร์ : สารพัดอาหารเสริมแก้เตี้ย จริงหรือ ?,https://tna.mcot.net/tna-97701,01/04/2560 14:02
วันชัวร์ก่อนแชร์ : ไม่ใช่แค่คนไทยที่ต้องชัวร์ก่อนแชร์,https://tna.mcot.net/tna-97886,02/04/2560 14:08
ชัวร์ก่อนแชร์ : กลไกตรวจสอบความจริงเพื่อประชาชน,https://tna.mcot.net/tna-98412,03/04/2560 13:16
